@totoal_sample_num=16599
@variable_num_x=18
@variable_num_y= 1
0.033 -175 -19 0.42 0.18 0.7 -18 -2 -0.002 0.0 -0.0016 -0.0016 -0.0016 -0.0016 0.0000 0.0000 0.0000 0.0000 -0.0016 
0.032 -123 -29 0.01 0.16 2.1 -17 -3 -0.021 -0.1 -0.0020 -0.0020 -0.0020 -0.0020 0.0000 0.0000 0.0000 0.0000 -0.0020 
0.033 -61 -34 -0.52 0.13 1.2 -18 3 -0.015 0.1 -0.0018 -0.0020 -0.0020 -0.0020 0.0002 0.0000 0.0000 0.0000 -0.0020 
0.032 -55 -34 -0.55 0.13 1.1 -18 3 -0.015 0.0 -0.0016 -0.0018 -0.0018 -0.0020 0.0002 0.0000 0.0002 0.0000 -0.0020 
0.033 -11 -35 -0.32 0.17 0.0 -19 2 0.012 -0.2 -0.0013 -0.0014 -0.0014 -0.0014 0.0001 0.0000 0.0000 0.0000 -0.0014 
0.032 -74 -37 0.16 0.24 -0.3 -19 -5 0.016 -0.3 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.031 -99 -38 0.25 0.17 -0.2 -19 -5 0.012 0.2 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.030 -32 -41 0.35 0.14 0.8 -18 2 0.001 -0.1 -0.0015 -0.0015 -0.0015 -0.0015 0.0000 0.0000 0.0000 0.0000 -0.0015 
0.031 184 -31 -0.29 0.14 1.4 -18 1 -0.017 0.1 -0.0018 -0.0018 -0.0018 -0.0018 0.0000 0.0000 0.0000 0.0000 -0.0018 
0.032 188 -29 -0.36 0.21 1.2 -18 0 -0.007 -0.4 -0.0014 -0.0015 -0.0015 -0.0016 0.0001 0.0000 0.0002 0.0000 -0.0016 
0.030 29 -23 -0.11 0.25 0.5 -18 -8 0.009 -0.2 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.031 31 -22 0.06 0.18 0.5 -18 -1 0.001 -0.2 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.029 -70 -22 -0.07 0.24 0.5 -18 -10 -0.009 0.5 -0.0016 -0.0016 -0.0016 -0.0016 0.0000 0.0000 0.0000 0.0000 -0.0016 
0.027 -118 -24 -0.19 0.10 0.4 -19 4 -0.012 1.2 -0.0014 -0.0016 -0.0016 -0.0017 0.0002 0.0000 0.0001 0.0000 -0.0017 
0.029 250 -20 0.20 0.08 0.4 -19 9 0.008 -0.2 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.033 317 -15 0.27 0.30 0.6 -18 0 0.006 -2.7 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.029 -30 -8 0.05 0.36 1.0 -18 -19 -0.014 -0.1 -0.0017 -0.0017 -0.0017 -0.0017 0.0000 0.0000 0.0000 0.0000 -0.0017 
0.027 -179 -11 -0.08 0.14 1.0 -18 4 -0.007 0.8 -0.0015 -0.0015 -0.0015 -0.0015 0.0000 0.0000 0.0000 0.0000 -0.0015 
0.029 219 -9 0.12 0.16 -0.4 -19 3 0.005 -0.2 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.027 -215 -4 -0.21 0.26 -0.7 -20 -8 -0.004 -0.1 -0.0014 -0.0015 -0.0015 -0.0015 0.0001 0.0000 0.0000 0.0000 -0.0015 
0.025 -215 -23 0.48 0.17 -0.2 -19 1 0.012 -0.2 -0.0012 -0.0011 -0.0011 -0.0011 -0.0003 0.0000 0.0000 0.0000 -0.0011 
0.026 167 -25 -0.49 0.13 0.4 -19 4 -0.010 0.0 -0.0016 -0.0016 -0.0016 -0.0016 0.0000 0.0000 0.0000 0.0000 -0.0016 
0.027 226 -17 -0.29 0.17 -0.8 -20 2 0.014 -0.2 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.029 114 -3 0.45 0.28 -0.2 -19 -7 -0.008 -0.8 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.027 -149 -3 0.29 0.31 0.6 -18 -16 -0.009 0.1 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.028 -179 -3 0.27 0.32 0.7 -18 -16 -0.010 -0.2 -0.0015 -0.0014 -0.0014 -0.0014 -0.0002 0.0000 0.0000 0.0000 -0.0014 
0.024 -210 -4 0.26 0.32 0.7 -18 -16 -0.010 -0.3 -0.0016 -0.0015 -0.0015 -0.0014 -0.0002 0.0000 -0.0002 0.0000 -0.0014 
0.025 -182 -15 -0.16 0.09 0.9 -18 6 -0.015 0.2 -0.0015 -0.0015 -0.0015 -0.0015 0.0000 0.0000 0.0000 0.0000 -0.0015 
0.023 -111 -22 -0.23 0.15 0.2 -19 2 0.002 -0.1 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.025 180 -21 0.13 0.09 -0.1 -19 8 0.009 -0.1 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.023 -84 16 -0.05 0.21 -0.7 -20 -4 0.001 -0.1 -0.0012 -0.0012 -0.0012 -0.0013 0.0000 0.0000 0.0001 0.0000 -0.0013 
0.025 -28 13 0.18 0.14 -0.5 -19 3 0.008 0.1 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.023 -137 10 -0.08 0.25 -0.2 -19 -8 -0.016 -0.3 -0.0016 -0.0016 -0.0016 -0.0016 0.0000 0.0000 0.0000 0.0000 -0.0016 
0.022 -72 2 -0.47 0.14 -1.2 -20 5 -0.009 -0.2 -0.0015 -0.0015 -0.0015 -0.0015 0.0000 0.0000 0.0000 0.0000 -0.0015 
0.021 80 2 -0.20 0.10 -1.9 -21 12 0.026 -0.4 -0.0008 -0.0009 -0.0009 -0.0009 0.0001 0.0000 0.0000 0.0000 -0.0009 
0.023 370 11 0.53 0.08 -1.5 -20 12 0.027 -0.1 -0.0007 -0.0007 -0.0007 -0.0007 0.0000 0.0000 0.0000 0.0000 -0.0007 
0.027 460 26 0.68 0.15 -0.2 -19 -2 -0.003 0.6 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.024 -190 39 0.25 0.36 1.8 -17 -25 -0.022 0.2 -0.0015 -0.0015 -0.0015 -0.0015 0.0000 0.0000 0.0000 0.0000 -0.0015 
0.022 -577 6 -0.50 0.20 1.1 -18 -6 -0.013 0.1 -0.0013 -0.0014 -0.0014 -0.0015 0.0001 0.0000 0.0001 0.0000 -0.0015 
0.021 -529 -17 -0.36 0.11 0.0 -19 4 0.009 0.3 -0.0009 -0.0009 -0.0009 -0.0011 0.0001 0.0000 0.0001 0.0000 -0.0011 
0.018 -361 -30 -0.04 0.06 -0.4 -19 13 0.020 -0.7 -0.0009 -0.0009 -0.0009 -0.0009 0.0000 0.0000 0.0000 0.0000 -0.0009 
0.020 -257 -34 0.14 -0.14 -0.3 -19 16 0.021 2.0 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.021 366 -28 0.28 0.02 0.7 -18 13 0.000 -0.2 -0.0013 -0.0011 -0.0011 -0.0011 -0.0003 0.0000 0.0000 0.0000 -0.0011 
0.022 524 -11 0.08 0.10 1.2 -18 5 -0.011 -0.3 -0.0012 -0.0013 -0.0013 -0.0013 0.0001 0.0000 0.0000 0.0000 -0.0013 
0.025 547 4 -0.04 0.13 1.2 -18 -2 -0.007 0.4 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.024 -66 29 -0.42 0.29 0.1 -19 -14 -0.008 0.0 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.022 -201 25 -0.50 0.25 -0.7 -20 -6 -0.005 -0.3 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.023 -161 13 0.04 0.16 -1.6 -21 4 0.019 -0.2 -0.0009 -0.0009 -0.0009 -0.0009 0.0000 0.0000 0.0000 0.0000 -0.0009 
0.024 -173 7 0.42 0.26 -1.0 -20 -6 0.001 -1.1 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.022 -294 0 0.35 0.24 -0.3 -19 -8 -0.006 -0.1 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.023 -323 -3 0.33 0.24 -0.2 -19 -8 -0.007 -0.1 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.021 -337 -4 0.32 0.16 -0.1 -19 -8 -0.006 0.4 -0.0013 -0.0013 -0.0013 -0.0013 -0.0002 0.0000 0.0000 0.0000 -0.0013 
0.020 -198 -31 -0.21 0.05 0.3 -19 8 -0.013 1.1 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.021 -181 -31 -0.24 0.07 0.3 -19 9 -0.012 0.4 -0.0013 -0.0014 -0.0014 -0.0014 0.0001 0.0000 0.0000 0.0000 -0.0014 
0.019 -163 -32 -0.26 0.09 0.2 -19 9 -0.012 -0.3 -0.0011 -0.0013 -0.0013 -0.0014 0.0002 0.0000 0.0001 0.0000 -0.0014 
0.020 88 -34 0.15 0.03 0.0 -19 14 0.024 -0.5 -0.0007 -0.0007 -0.0007 -0.0007 0.0000 0.0000 0.0000 0.0000 -0.0007 
0.023 248 -30 0.49 0.06 0.5 -19 8 0.023 0.1 -0.0007 -0.0007 -0.0007 -0.0007 0.0000 0.0000 0.0000 0.0000 -0.0007 
0.024 200 -20 0.52 0.20 1.6 -17 -11 -0.010 1.0 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.021 -179 -19 -0.10 0.25 2.3 -17 -15 -0.023 0.0 -0.0014 -0.0015 -0.0015 -0.0015 0.0001 0.0000 0.0000 0.0000 -0.0015 
0.020 -261 -26 -0.24 0.15 2.0 -17 4 -0.005 -1.1 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.021 -70 -34 -0.06 0.04 1.6 -17 10 0.009 0.2 -0.0011 -0.0009 -0.0009 -0.0009 -0.0002 0.0000 0.0000 0.0000 -0.0009 
0.020 -6 -35 -0.29 0.14 1.0 -18 0 -0.007 -0.1 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.022 620 6 0.09 0.10 -0.5 -19 8 0.006 -0.1 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.025 628 21 0.16 0.19 -0.4 -19 -9 0.004 0.5 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.022 6 44 0.06 0.34 0.2 -19 -20 -0.004 -0.1 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.021 -284 35 0.10 0.22 0.4 -19 -7 0.002 -0.2 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.023 -325 28 0.13 0.16 0.6 -18 1 0.002 -0.4 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.021 -486 14 -0.18 0.25 0.6 -18 -10 -0.018 -0.2 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.020 -571 -2 -0.35 0.20 0.1 -19 -3 -0.009 -0.7 -0.0012 -0.0013 -0.0013 -0.0013 0.0002 0.0000 0.0000 0.0000 -0.0013 
0.018 -218 -41 0.26 0.08 -0.7 -20 9 0.018 0.0 -0.0009 -0.0009 -0.0009 -0.0009 0.0000 0.0000 0.0000 0.0000 -0.0009 
0.019 -163 -43 0.36 0.01 -0.6 -19 9 0.017 0.4 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.020 175 -42 0.30 0.06 0.8 -18 9 -0.009 -0.1 -0.0013 -0.0012 -0.0012 -0.0012 -0.0002 0.0000 0.0000 0.0000 -0.0012 
0.021 350 -30 -0.13 0.08 1.0 -18 6 -0.017 -0.1 -0.0013 -0.0014 -0.0014 -0.0014 0.0001 0.0000 0.0000 0.0000 -0.0014 
0.023 288 -14 -0.38 0.19 0.3 -19 -5 -0.006 0.0 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.022 -151 -8 -0.23 0.30 -1.0 -20 -14 0.006 0.0 -0.0010 -0.0011 -0.0011 -0.0011 0.0001 0.0000 0.0000 0.0000 -0.0011 
0.020 -273 -15 0.09 0.22 -1.2 -20 -6 0.022 -0.6 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.021 -282 -21 0.35 0.14 -1.0 -20 5 0.021 0.3 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.020 -282 -29 0.46 0.17 -0.2 -19 -3 0.001 0.1 -0.0012 -0.0011 -0.0011 -0.0011 -0.0002 0.0000 0.0000 0.0000 -0.0011 
0.019 -292 -34 0.41 0.10 0.4 -19 2 -0.009 1.1 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.020 -231 -39 0.35 0.05 0.8 -18 10 -0.005 0.6 -0.0012 -0.0011 -0.0011 -0.0011 -0.0002 0.0000 0.0000 0.0000 -0.0011 
0.018 -151 -43 0.17 0.09 1.1 -18 4 -0.019 0.1 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.020 39 -45 -0.10 0.03 1.2 -18 11 -0.013 -0.2 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.021 262 -21 -0.13 0.14 0.4 -19 1 -0.002 0.0 -0.0011 -0.0011 -0.0011 -0.0011 0.0001 0.0000 0.0000 0.0000 -0.0011 
0.022 175 -7 0.10 0.18 0.3 -19 -4 0.006 -0.1 -0.0012 -0.0011 -0.0011 -0.0010 -0.0003 0.0000 -0.0002 0.0000 -0.0010 
0.023 -96 -4 -0.11 0.27 0.3 -19 -13 -0.009 -0.2 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.021 -346 -11 -0.32 0.28 -0.2 -19 -13 -0.011 0.1 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.020 -419 -15 -0.37 0.19 -0.4 -19 -13 -0.004 0.6 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.017 -405 -39 0.07 0.17 -1.3 -20 1 0.023 -0.1 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.018 -177 -50 0.52 0.03 -0.8 -20 19 0.024 -1.5 -0.0008 -0.0007 -0.0007 -0.0007 -0.0002 0.0000 0.0000 0.0000 -0.0007 
0.017 -142 -50 0.56 0.01 -0.7 -20 17 0.023 -0.7 -0.0010 -0.0008 -0.0008 -0.0007 -0.0003 0.0000 -0.0002 0.0000 -0.0007 
0.018 -7 -51 0.63 -0.06 -0.2 -19 18 0.002 0.7 -0.0010 -0.0010 -0.0010 -0.0010 0.0000 0.0000 0.0000 0.0000 -0.0010 
0.019 203 -48 0.54 0.03 0.7 -18 9 -0.011 0.4 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.020 425 -36 0.11 0.06 1.5 -17 8 -0.020 -0.2 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.023 483 -28 -0.20 0.21 1.5 -17 -2 -0.043 -2.4 -0.0017 -0.0018 -0.0018 -0.0018 0.0001 0.0000 0.0000 0.0000 -0.0018 
0.022 458 -22 -0.46 0.26 1.3 -18 -4 -0.019 -1.1 -0.0013 -0.0014 -0.0014 -0.0014 0.0001 0.0000 0.0000 0.0000 -0.0014 
0.021 -141 -8 0.24 0.24 -0.7 -20 -8 0.015 -0.1 -0.0009 -0.0009 -0.0009 -0.0009 0.0000 0.0000 0.0000 0.0000 -0.0009 
0.020 -197 -12 0.39 0.23 -0.2 -19 -2 0.001 -1.2 -0.0012 -0.0011 -0.0011 -0.0011 -0.0002 0.0000 0.0000 0.0000 -0.0011 
0.019 -227 -17 0.31 0.16 0.4 -19 1 -0.009 -0.4 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.020 -165 -23 0.22 0.12 0.8 -18 7 -0.009 -0.9 -0.0013 -0.0013 -0.0013 -0.0012 0.0000 0.0000 -0.0002 0.0000 -0.0012 
0.021 -102 -26 -0.09 0.11 0.9 -18 3 -0.018 -0.1 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.020 -95 -27 -0.13 0.11 0.9 -18 3 -0.018 -0.1 -0.0014 -0.0014 -0.0014 -0.0014 -0.0001 0.0000 0.0000 0.0000 -0.0014 
0.021 -89 -27 -0.16 0.11 0.9 -18 3 -0.018 0.0 -0.0012 -0.0014 -0.0014 -0.0014 0.0002 0.0000 -0.0001 0.0000 -0.0014 
0.020 -104 -29 -0.18 0.19 0.7 -18 -7 0.006 -0.4 -0.0010 -0.0010 -0.0010 -0.0010 0.0000 0.0000 0.0000 0.0000 -0.0010 
0.019 -131 -30 -0.12 0.06 0.6 -18 1 0.011 2.0 -0.0009 -0.0009 -0.0009 -0.0009 0.0000 0.0000 0.0000 0.0000 -0.0009 
0.022 363 -14 0.17 0.09 2.1 -17 3 -0.013 0.1 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.019 -304 -8 -0.33 0.25 1.5 -18 -14 -0.007 0.0 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.020 273 -18 -0.22 0.11 0.0 -19 5 -0.010 0.0 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.021 302 -4 -0.33 0.17 -0.8 -20 0 -0.003 0.0 -0.0011 -0.0012 -0.0012 -0.0012 0.0001 0.0000 0.0000 0.0000 -0.0012 
0.020 -298 8 0.05 0.21 -1.0 -20 -5 0.006 -0.1 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.021 -234 -9 0.34 0.14 -0.4 -19 3 0.007 -0.2 -0.0011 -0.0010 -0.0010 -0.0010 -0.0002 0.0000 0.0000 0.0000 -0.0010 
0.020 -288 -15 0.25 0.19 0.2 -19 -8 -0.009 0.8 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.018 -284 -36 -0.22 0.11 0.4 -19 3 -0.016 0.1 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.017 -242 -41 -0.25 0.03 0.2 -19 7 0.018 1.2 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0001 0.0000 -0.0008 
0.018 24 -45 0.14 0.01 0.1 -19 16 0.020 -0.3 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.019 275 -40 0.27 0.02 0.5 -19 12 0.002 0.2 -0.0010 -0.0010 -0.0010 -0.0010 0.0000 0.0000 0.0000 0.0000 -0.0010 
0.020 382 -34 0.29 0.12 0.8 -18 6 0.000 -1.5 -0.0012 -0.0011 -0.0011 -0.0011 -0.0003 0.0000 0.0000 0.0000 -0.0011 
0.022 435 -20 -0.09 0.13 1.0 -18 1 -0.024 0.1 -0.0015 -0.0015 -0.0015 -0.0015 0.0000 0.0000 0.0000 0.0000 -0.0015 
0.021 276 -5 -0.53 0.25 0.3 -19 -10 -0.016 -0.4 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.022 117 3 -0.60 0.19 -1.2 -20 -5 0.010 0.7 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.021 -21 5 -0.32 0.25 -2.1 -21 -8 0.023 0.3 -0.0008 -0.0008 -0.0008 -0.0009 0.0000 0.0000 0.0001 0.0000 -0.0009 
0.020 -124 2 0.30 0.24 -2.1 -21 -6 0.027 -0.1 -0.0007 -0.0007 -0.0007 -0.0007 0.0000 0.0000 0.0000 0.0000 -0.0007 
0.023 -155 -1 0.54 0.15 -1.7 -21 1 0.021 1.2 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.018 -379 -11 0.39 0.30 -0.3 -19 -14 -0.015 -0.5 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.020 -257 -29 0.28 0.03 0.6 -18 12 -0.004 0.4 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.016 -166 -34 0.01 0.10 0.9 -18 0 -0.024 0.8 -0.0015 -0.0015 -0.0015 -0.0015 0.0000 0.0000 0.0000 0.0000 -0.0015 
0.017 -46 -37 -0.16 -0.13 0.8 -18 24 -0.005 2.5 -0.0012 -0.0012 -0.0012 -0.0012 0.0000 0.0000 0.0000 0.0000 -0.0012 
0.016 56 -37 -0.18 -0.03 0.7 -18 24 -0.005 -1.2 -0.0009 -0.0010 -0.0010 -0.0012 0.0001 0.0000 0.0001 0.0000 -0.0012 
0.018 464 -29 0.18 -0.06 0.7 -18 20 0.019 -0.2 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.020 660 -17 0.35 0.11 1.0 -18 6 0.011 -2.0 -0.0008 -0.0008 -0.0008 -0.0008 0.0000 0.0000 0.0000 0.0000 -0.0008 
0.021 694 5 0.32 0.12 1.7 -17 -4 -0.009 0.8 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.023 393 37 -0.26 0.22 1.8 -17 -11 -0.018 0.1 -0.0012 -0.0013 -0.0013 -0.0013 0.0002 0.0000 0.0000 0.0000 -0.0013 
0.022 -127 45 -0.35 0.32 0.9 -18 -20 0.000 0.1 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.021 -333 39 -0.29 0.27 0.4 -19 -10 0.006 -0.3 -0.0010 -0.0010 -0.0010 -0.0010 0.0000 0.0000 0.0000 0.0000 -0.0010 
0.019 -495 19 -0.08 0.20 -0.2 -19 -5 0.008 0.0 -0.0010 -0.0010 -0.0010 -0.0010 0.0000 0.0000 0.0000 0.0000 -0.0010 
0.018 -321 -9 0.02 0.11 -0.1 -19 5 -0.006 -0.1 -0.0013 -0.0012 -0.0012 -0.0012 -0.0002 0.0000 0.0000 0.0000 -0.0012 
0.019 -310 -10 0.01 0.11 -0.1 -19 5 -0.006 -0.1 -0.0013 -0.0013 -0.0013 -0.0012 0.0000 0.0000 -0.0002 0.0000 -0.0012 
0.018 -31 -20 -0.37 0.08 -0.7 -20 10 -0.011 0.0 -0.0014 -0.0014 -0.0014 -0.0014 0.0000 0.0000 0.0000 0.0000 -0.0014 
0.019 -11 -20 -0.39 0.08 -0.8 -20 10 -0.011 0.0 -0.0012 -0.0014 -0.0014 -0.0014 0.0002 0.0000 0.0000 0.0000 -0.0014 
0.021 247 -14 -0.09 0.10 -1.6 -20 9 0.014 0.0 -0.0010 -0.0010 -0.0010 -0.0010 0.0000 0.0000 0.0000 0.0000 -0.0010 
0.022 292 -8 0.06 0.23 -1.6 -20 -8 0.011 -1.0 -0.0011 -0.0010 -0.0010 -0.0010 -0.0002 0.0000 0.0000 0.0000 -0.0010 
0.021 -254 -5 0.30 0.27 -0.4 -19 -12 0.001 -0.1 -0.0012 -0.0011 -0.0011 -0.0011 -0.0002 0.0000 0.0000 0.0000 -0.0011 
0.019 -398 -14 0.16 0.24 0.1 -19 -9 -0.013 -0.5 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.018 -455 -22 0.02 0.06 0.2 -19 4 -0.011 2.1 -0.0013 -0.0013 -0.0013 -0.0013 0.0000 0.0000 0.0000 0.0000 -0.0013 
0.019 23 -42 -0.35 0.07 -0.9 -20 11 -0.005 0.0 -0.0011 -0.0013 -0.0013 -0.0013 0.0002 0.0000 0.0000 0.0000 -0.0013 
0.020 304 -33 -0.01 0.10 -1.5 -20 9 0.013 0.0 -0.0010 -0.0010 -0.0010 -0.0010 0.0000 0.0000 0.0000 0.0000 -0.0010 
0.022 433 2 0.33 0.16 -0.4 -19 1 0.003 -0.1 -0.0011 -0.0011 -0.0011 -0.0011 0.0000 0.0000 0.0000 0.0000 -0.0011 
0.023 401 9 0.34 0.35 0.0 -19 -14 -0.001 -3.0 -0.0013 -0.0011 -0.0011 -0.0011 -0.0003 0.0000 0.0000 0.0000 -0.0011 
0.020 -116 17 -0.44 0.32 0.0 -19 -19 -0.028 0.1 -0.0016 -0.0016 -0.0016 -0.0016 0.0000 0.0000 0.0000 0.0000 -0.0016 
0.019 -249 11 -0.60 0.18 -1.0 -20 3 0.006 -0.4 -0.0010 -0.0011 -0.0011 -0.0011 0.0002 0.0000 0.0000 0.0000 -0.0011 
0.022 19 2 0.49 0.13 -1.5 -20 6 0.025 -0.2 -0.0007 -0.0007 -0.0007 -0.0007 0.0000 0.0000 0.0000 0.0000 -0.0007 
0.017 -175 1 0.04 0.26 -0.1 -19 -13 -0.029 0.1 -0.0015 -0.0016 -0.0016 -0.0016 0.0001 0.0000 0.0000 0.0000 -0.0016 
0.018 -219 -4 -0.12 -0.17 -0.2 -19 14 -0.008 6.1 -0.0010 -0.0010 -0.0010 -0.0013 0.0001 0.0000 0.0002 0.0000 -0.0013 
0.020 377 4 0.38 0.03 0.5 -19 13 0.010 -0.2 -0.0009 -0.0009 -0.0009 -0.0009 0.0000 0.0000 0.0000 0.0000 -0.0009 
0.022 453 8 0.43 0.17 0.7 -18 12 0.007 -1.1 -0.0009 -0.0009 -0.0009 -0.0009 0.0000 0.0000 0.0000 0.0000 -0.0009 
0.021 197 24 -0.35 0.28 1.1 -18 -16 -0.043 -0.2 -0.0014 -0.0017 -0.0017 -0.0018 0.0003 0.0000 0.0001 0.0000 -0.0018 
0.023 138 25 -0.45 0.22 0.9 -18 -15 -0.018 0.7 -0.0013 -0.0013 -0.0013 -0.0014 0.0000 0.0000 0.0001 0.0000 -0.0014 
0.022 114 25 -0.48 0.20 0.8 -18 -13 -0.013 1.3 -0.0013 -0.0013 -0.0013 -0.0013 -0.0001 0.0000 0.0000 0.0000 -0.0013 
0.023 -250 22 -0.43 0.26 -0.7 -20 -12 0.011 0.2 -0.0009 -0.0010 -0.0010 -0.0010 0.0001 0.0000 0.0000 0.0000 -0.0010 
